Qcold  Pump, Run #1
Time ( s )	Energy ( J )
127,550	149,498
127,650	149,498
127,750	149,498
127,850	149,498
127,950	149,498
128,050	149,498
128,150	149,498
128,250	149,498
128,350	149,498
128,450	149,498
128,550	149,498
128,650	149,498
128,750	149,498
128,850	149,498
128,950	149,498
129,050	149,498
129,150	149,498
129,250	149,498
129,350	149,498
129,450	149,498
129,550	149,498
129,650	149,498
129,750	149,498
129,850	149,498
129,950	149,498
130,050	149,498
130,150	149,498
130,250	149,498
130,350	149,498
130,450	149,498
130,550	149,498
130,650	149,498
130,750	149,498
130,850	149,498
130,950	149,498
131,050	149,498
131,150	149,498
131,250	149,498
131,350	149,498
131,450	149,498
131,550	149,498
131,650	149,498
131,750	149,498
131,850	149,498
131,950	149,498
132,050	149,498
132,150	149,498
132,250	149,498
132,350	149,498
132,450	149,498
132,550	149,498
132,650	149,498
132,750	149,498
132,850	149,498
132,950	149,498
133,050	149,498
133,150	149,498
133,250	149,498
133,350	149,498
133,450	149,498
133,550	149,498
133,650	149,498
133,750	149,498
133,850	149,498
133,950	149,498
134,050	149,498
134,150	149,498
134,250	149,498
134,350	149,498
134,450	149,498
134,550	149,498
134,650	149,498
134,750	149,498
134,850	149,498
134,950	149,498
135,050	149,498
135,150	149,498
135,250	149,498
135,350	149,498
135,450	149,498
135,550	149,498
135,650	149,498
135,750	149,498
135,850	149,498
135,950	149,498
136,050	149,498
136,150	149,498
136,250	149,498
136,350	149,498
136,450	149,498
136,550	149,498
136,650	149,498
136,750	149,498
136,850	149,498
136,950	149,498
137,050	149,498
137,150	149,498
137,250	149,498
137,350	149,498
137,450	149,498
137,550	149,498
137,650	149,498
137,750	149,498
137,850	149,498
137,950	149,498
138,050	149,498
138,150	149,498
138,250	149,498
138,350	149,498
138,450	149,498
138,550	149,498
138,650	149,498
138,750	149,498
138,850	149,498
138,950	149,498
139,050	149,498
139,150	149,498
139,250	149,498
139,350	149,498
139,450	149,498
139,550	149,498
139,650	149,498
139,750	149,498
139,850	149,498
139,950	149,498
140,050	149,498
140,150	149,498
140,250	149,498
140,350	149,498
140,450	149,498
140,550	149,498
140,650	149,498
140,750	149,498
140,850	149,498
140,950	149,498
141,050	149,498
141,150	149,498
141,250	149,498
141,350	149,498
141,450	149,498
141,550	149,498
141,650	149,498
141,750	149,498
141,850	149,498
141,950	149,498
142,050	149,498
142,150	149,498
142,250	149,498
142,350	149,498
142,450	149,498
142,550	149,498
142,650	149,498
142,750	149,498
142,850	149,498
142,950	149,498
143,050	149,498
143,150	149,498
143,250	149,498
143,350	149,498
143,450	149,498
143,550	149,498
143,650	149,498
143,750	149,498
143,850	149,498
143,950	149,498
144,050	149,498
144,150	149,498
144,250	149,498
144,350	149,498
144,450	149,498
144,550	149,498
144,650	149,498
144,750	149,498
144,850	149,498
144,950	149,498
145,050	149,498
145,150	149,498
145,250	149,498
145,350	149,498
145,450	149,498
145,550	149,498
145,650	149,498
145,750	149,498
145,850	149,498
145,950	149,498
146,050	149,498
146,150	149,498
146,250	149,498
146,350	149,498
146,450	149,498
146,550	149,498
146,650	149,498
146,750	149,498
146,850	149,498
146,950	149,498
147,050	149,498
147,150	149,498
147,250	149,498
147,350	149,498
147,450	149,498
