Tc Initial, Run #1
Time ( s )	Y (  )
130,250	23,247
130,350	23,247
130,450	23,247
130,550	23,247
130,650	23,247
130,750	23,247
130,850	23,247
130,950	23,247
131,050	23,247
131,150	23,247
131,250	23,247
131,350	23,247
131,450	23,247
131,550	23,247
131,650	23,247
131,750	23,247
131,850	23,247
131,950	23,247
132,050	23,247
132,150	23,247
132,250	23,247
132,350	23,247
132,450	23,247
132,550	23,247
132,650	23,247
132,750	23,247
132,850	23,247
132,950	23,247
133,050	23,247
133,150	23,247
133,250	23,247
133,350	23,247
133,450	23,247
133,550	23,247
133,650	23,247
133,750	23,247
133,850	23,247
133,950	23,247
134,050	23,247
134,150	23,247
134,250	23,247
134,350	23,247
134,450	23,247
134,550	23,247
134,650	23,247
134,750	23,247
134,850	23,247
134,950	23,247
135,050	23,247
135,150	23,247
135,250	23,247
135,350	23,247
135,450	23,247
135,550	23,247
135,650	23,247
135,750	23,247
135,850	23,247
135,950	23,247
136,050	23,247
136,150	23,247
136,250	23,247
136,350	23,247
136,450	23,247
136,550	23,247
136,650	23,247
136,750	23,247
136,850	23,247
136,950	23,247
137,050	23,247
137,150	23,247
137,250	23,247
137,350	23,247
137,450	23,247
137,550	23,247
137,650	23,247
137,750	23,247
137,850	23,247
137,950	23,247
138,050	23,247
138,150	23,247
138,250	23,247
138,350	23,247
138,450	23,247
138,550	23,247
138,650	23,247
138,750	23,247
138,850	23,247
138,950	23,247
139,050	23,247
139,150	23,247
139,250	23,247
139,350	23,247
139,450	23,247
139,550	23,247
139,650	23,247
139,750	23,247
139,850	23,247
139,950	23,247
140,050	23,247
140,150	23,247
140,250	23,247
140,350	23,247
140,450	23,247
140,550	23,247
140,650	23,247
140,750	23,247
140,850	23,247
140,950	23,247
141,050	23,247
141,150	23,247
141,250	23,247
141,350	23,247
141,450	23,247
141,550	23,247
141,650	23,247
141,750	23,247
141,850	23,247
141,950	23,247
142,050	23,247
142,150	23,247
142,250	23,247
142,350	23,247
142,450	23,247
142,550	23,247
142,650	23,247
142,750	23,247
142,850	23,247
142,950	23,247
143,050	23,247
143,150	23,247
143,250	23,247
143,350	23,247
143,450	23,247
143,550	23,247
143,650	23,247
143,750	23,247
143,850	23,247
143,950	23,247
144,050	23,247
144,150	23,247
144,250	23,247
144,350	23,247
144,450	23,247
144,550	23,247
144,650	23,247
144,750	23,247
144,850	23,247
144,950	23,247
145,050	23,247
145,150	23,247
145,250	23,247
145,350	23,247
145,450	23,247
145,550	23,247
145,650	23,247
145,750	23,247
145,850	23,247
145,950	23,247
146,050	23,247
146,150	23,247
146,250	23,247
146,350	23,247
146,450	23,247
146,550	23,247
146,650	23,247
146,750	23,247
146,850	23,247
146,950	23,247
147,050	23,247
147,150	23,247
147,250	23,247
147,350	23,247
147,450	23,247
147,550	23,247
147,650	23,247
147,750	23,247
147,850	23,247
147,950	23,247
148,050	23,247
148,150	23,247
148,250	23,247
148,350	23,247
148,450	23,247
148,550	23,247
148,650	23,247
148,750	23,247
148,850	23,247
148,950	23,247
149,050	23,247
149,150	23,247
149,250	23,247
149,350	23,247
149,450	23,247
149,550	23,247
149,650	23,247
149,750	23,247
149,850	23,247
149,950	23,247
150,050	23,247
150,150	23,247
150,250	23,247
150,350	23,247
150,450	23,247
150,550	23,247
150,650	23,247
150,750	23,247
150,850	23,247
150,950	23,247
151,050	23,247
151,150	23,247
151,250	23,247
151,350	23,247
151,450	23,247
151,550	23,247
151,650	23,247
151,750	23,247
151,850	23,247
151,950	23,247
152,050	23,247
152,150	23,247
152,250	23,247
152,350	23,247
152,450	23,247
152,550	23,247
152,650	23,247
152,750	23,247
152,850	23,247
152,950	23,247
153,050	23,247
153,150	23,247
153,250	23,247
153,350	23,247
153,450	23,247
153,550	23,247
153,650	23,247
153,750	23,247
153,850	23,247
153,950	23,247
154,050	23,247
154,150	23,247
154,250	23,247
154,350	23,247
154,450	23,247
154,550	23,247
154,650	23,247
154,750	23,247
154,850	23,247
154,950	23,247
155,050	23,247
155,150	23,247
155,250	23,247
155,350	23,247
155,450	23,247
155,550	23,247
155,650	23,247
155,750	23,247
155,850	23,247
155,950	23,247
156,050	23,247
156,150	23,247
156,250	23,247
156,350	23,247
156,450	23,247
156,550	23,247
156,650	23,247
156,750	23,247
156,850	23,247
156,950	23,247
157,050	23,247
157,150	23,247
157,250	23,247
157,350	23,247
157,450	23,247
157,550	23,247
157,650	23,247
157,750	23,247
157,850	23,247
157,950	23,247
158,050	23,247
158,150	23,247
158,250	23,247
158,350	23,247
158,450	23,247
158,550	23,247
158,650	23,247
158,750	23,247
158,850	23,247
158,950	23,247
159,050	23,247
159,150	23,247
159,250	23,247
159,350	23,247
159,450	23,247
