Qcold  Pump, Run #1
Time ( s )	Energy ( J )
39,950	69,306
40,050	69,647
40,150	70,015
40,250	70,372
40,350	70,681
40,450	71,014
40,550	71,370
40,650	71,708
40,750	72,042
40,850	72,362
40,950	72,707
41,050	73,062
41,150	73,386
41,250	73,685
41,350	73,994
41,450	74,344
41,550	74,725
41,650	75,060
41,750	75,370
41,850	75,697
41,950	76,005
42,050	76,326
42,150	76,635
42,250	76,956
42,350	77,292
42,450	77,633
42,550	77,943
42,650	78,239
42,750	78,552
42,850	78,868
42,950	79,183
43,050	79,444
43,150	79,709
43,250	80,003
43,350	80,312
43,450	80,625
43,550	80,906
43,650	81,214
43,750	81,541
43,850	81,858
43,950	82,171
44,050	82,460
44,150	82,750
44,250	83,060
44,350	83,384
44,450	83,684
44,550	83,993
44,650	84,293
44,750	84,560
44,850	84,858
44,950	85,157
45,050	85,437
45,150	85,742
45,250	86,053
45,350	86,352
45,450	86,641
45,550	86,916
45,650	87,218
45,750	87,528
45,850	87,803
45,950	88,096
46,050	88,383
46,150	88,681
46,250	88,979
46,350	89,235
46,450	89,507
46,550	89,793
46,650	90,061
46,750	90,357
46,850	90,634
46,950	90,896
47,050	91,184
47,150	91,446
47,250	91,736
47,350	92,031
47,450	92,304
47,550	92,570
47,650	92,813
47,750	93,066
47,850	93,329
47,950	93,595
48,050	93,878
48,150	94,157
48,250	94,426
48,350	94,695
48,450	94,944
48,550	95,200
48,650	95,494
48,750	95,766
48,850	96,022
48,950	96,280
49,050	96,529
49,150	96,768
49,250	97,027
49,350	97,307
49,450	97,557
49,550	97,800
49,650	98,052
49,750	98,323
49,850	98,571
49,950	98,837
50,050	99,103
50,150	99,337
50,250	99,601
50,350	99,844
50,450	100,061
50,550	100,311
50,650	100,576
50,750	100,816
50,850	101,055
50,950	101,292
51,050	101,537
51,150	101,799
51,250	102,018
51,350	102,251
51,450	102,539
51,550	102,765
51,650	102,987
51,750	103,260
51,850	103,518
51,950	103,738
52,050	103,944
52,150	104,203
52,250	104,450
52,350	104,679
52,450	104,910
52,550	105,135
52,650	105,372
52,750	105,586
52,850	105,819
52,950	106,069
53,050	106,304
53,150	106,538
53,250	106,747
53,350	106,969
53,450	107,196
53,550	107,402
53,650	107,618
53,750	107,801
53,850	107,941
53,950	108,140
54,050	108,357
54,150	108,572
54,250	108,830
54,350	109,044
54,450	109,241
54,550	109,449
54,650	109,678
54,750	109,933
54,850	110,154
54,950	110,359
55,050	110,585
55,150	110,783
55,250	111,000
55,350	111,254
55,450	111,458
55,550	111,639
55,650	111,873
55,750	112,063
55,850	112,239
55,950	112,465
56,050	112,700
56,150	112,925
56,250	113,114
56,350	113,320
56,450	113,541
56,550	113,735
56,650	113,924
56,750	114,148
56,850	114,350
56,950	114,556
57,050	114,750
57,150	114,917
57,250	115,123
57,350	115,331
57,450	115,546
57,550	115,745
57,650	115,917
57,750	116,099
57,850	116,302
57,950	116,521
58,050	116,729
58,150	116,925
58,250	117,133
58,350	117,317
58,450	117,496
58,550	117,673
58,650	117,854
58,750	118,056
58,850	118,251
58,950	118,439
59,050	118,619
59,150	118,808
59,250	119,002
59,350	119,181
59,450	119,368
59,550	119,560
59,650	119,754
59,750	119,948
59,850	120,133
59,950	120,315
60,050	120,489
60,150	120,645
60,250	120,833
60,350	121,015
60,450	121,184
60,550	121,386
60,650	121,557
60,750	121,734
60,850	121,924
60,950	122,073
61,050	122,205
61,150	122,380
61,250	122,588
61,350	122,773
61,450	122,963
61,550	123,145
61,650	123,293
61,750	123,464
61,850	123,640
61,950	123,803
62,050	123,985
62,150	124,169
62,250	124,329
62,350	124,494
62,450	124,661
62,550	124,838
62,650	124,996
62,750	125,130
62,850	125,298
62,950	125,481
63,050	125,656
63,150	125,779
63,250	125,907
63,350	126,096
63,450	126,280
63,550	126,448
63,650	126,610
63,750	126,800
63,850	126,969
