Tc Initial, Run #1
Time ( s )	Y (  )
174,050	21,933
174,150	21,933
174,250	21,933
174,350	21,933
174,450	21,933
174,550	21,933
174,650	21,933
174,750	21,933
174,850	21,933
174,950	21,933
175,050	21,933
175,150	21,933
175,250	21,933
175,350	21,933
175,450	21,933
175,550	21,933
175,650	21,933
175,750	21,933
175,850	21,933
175,950	21,933
176,050	21,933
176,150	21,933
176,250	21,933
176,350	21,933
176,450	21,933
176,550	21,933
176,650	21,933
176,750	21,933
176,850	21,933
176,950	21,933
177,050	21,933
177,150	21,933
177,250	21,933
177,350	21,933
177,450	21,933
177,550	21,933
177,650	21,933
177,750	21,933
177,850	21,933
177,950	21,933
178,050	21,933
178,150	21,933
178,250	21,933
178,350	21,933
178,450	21,933
178,550	21,933
178,650	21,933
178,750	21,933
178,850	21,933
178,950	21,933
179,050	21,933
179,150	21,933
179,250	21,933
179,350	21,933
179,450	21,933
179,550	21,933
179,650	21,933
179,750	21,933
179,850	21,933
179,950	21,933
180,050	21,933
180,150	21,933
180,250	21,933
180,350	21,933
180,450	21,933
180,550	21,933
180,650	21,933
180,750	21,933
180,850	21,933
180,950	21,933
181,050	21,933
181,150	21,933
181,250	21,933
181,350	21,933
181,450	21,933
181,550	21,933
181,650	21,933
181,750	21,933
181,850	21,933
181,950	21,933
182,050	21,933
182,150	21,933
182,250	21,933
182,350	21,933
182,450	21,933
182,550	21,933
182,650	21,933
182,750	21,933
182,850	21,933
182,950	21,933
183,050	21,933
183,150	21,933
183,250	21,933
183,350	21,933
183,450	21,933
183,550	21,933
183,650	21,933
183,750	21,933
183,850	21,933
183,950	21,933
184,050	21,933
184,150	21,933
184,250	21,933
184,350	21,933
184,450	21,933
184,550	21,933
184,650	21,933
184,750	21,933
184,850	21,933
184,950	21,933
185,050	21,933
185,150	21,933
185,250	21,933
185,350	21,933
185,450	21,933
185,550	21,933
185,650	21,933
185,750	21,933
185,850	21,933
185,950	21,933
186,050	21,933
186,150	21,933
186,250	21,933
186,350	21,933
186,450	21,933
186,550	21,933
186,650	21,933
186,750	21,933
186,850	21,933
186,950	21,933
187,050	21,933
187,150	21,933
187,250	21,933
187,350	21,933
187,450	21,933
187,550	21,933
187,650	21,933
187,750	21,933
187,850	21,933
187,950	21,933
188,050	21,933
188,150	21,933
188,250	21,933
188,350	21,933
188,450	21,933
188,550	21,933
188,650	21,933
188,750	21,933
188,850	21,933
188,950	21,933
189,050	21,933
189,150	21,933
189,250	21,933
189,350	21,933
189,450	21,933
189,550	21,933
189,650	21,933
189,750	21,933
189,850	21,933
189,950	21,933
190,050	21,933
190,150	21,933
190,250	21,933
190,350	21,933
190,450	21,933
190,550	21,933
190,650	21,933
190,750	21,933
190,850	21,933
190,950	21,933
191,050	21,933
191,150	21,933
191,250	21,933
191,350	21,933
191,450	21,933
191,550	21,933
191,650	21,933
191,750	21,933
191,850	21,933
191,950	21,933
192,050	21,933
192,150	21,933
192,250	21,933
192,350	21,933
192,450	21,933
192,550	21,933
192,650	21,933
192,750	21,933
192,850	21,933
192,950	21,933
193,050	21,933
193,150	21,933
193,250	21,933
193,350	21,933
193,450	21,933
193,550	21,933
193,650	21,933
193,750	21,933
193,850	21,933
193,950	21,933
194,050	21,933
194,150	21,933
194,250	21,933
194,350	21,933
194,450	21,933
194,550	21,933
194,650	21,933
194,750	21,933
194,850	21,933
194,950	21,933
195,050	21,933
195,150	21,933
195,250	21,933
195,350	21,933
195,450	21,933
195,550	21,933
195,650	21,933
195,750	21,933
195,850	21,933
195,950	21,933
196,050	21,933
196,150	21,933
196,250	21,933
196,350	21,933
196,450	21,933
196,550	21,933
196,650	21,933
196,750	21,933
196,850	21,933
196,950	21,933
197,050	21,933
197,150	21,933
197,250	21,933
197,350	21,933
197,450	21,933
197,550	21,933
197,650	21,933
197,750	21,933
197,850	21,933
197,950	21,933
198,050	21,933
198,150	21,933
198,250	21,933
198,350	21,933
198,450	21,933
198,550	21,933
198,650	21,933
198,750	21,933
198,850	21,933
198,950	21,933
199,050	21,933
199,150	21,933
199,250	21,933
199,350	21,933
199,450	21,933
199,550	21,933
199,650	21,933
199,750	21,933
199,850	21,933
199,950	21,933
200,050	21,933
200,150	21,933
200,250	21,933
200,350	21,933
200,450	21,933
200,550	21,933
200,650	21,933
200,750	21,933
200,850	21,933
200,950	21,933
201,050	21,933
201,150	21,933
201,250	21,933
201,350	21,933
201,450	21,933
201,550	21,933
201,650	21,933
201,750	21,933
201,850	21,933
201,950	21,933
202,050	21,933
202,150	21,933
202,250	21,933
202,350	21,933
202,450	21,933
202,550	21,933
202,650	21,933
202,750	21,933
202,850	21,933
202,950	21,933
203,050	21,933
203,150	21,933
203,250	21,933
203,350	21,933
203,450	21,933
203,550	21,933
203,650	21,933
203,750	21,933
203,850	21,933
203,950	21,933
204,050	21,933
204,150	21,933
204,250	21,933
204,350	21,933
204,450	21,933
204,550	21,933
204,650	21,933
204,750	21,933
204,850	21,933
204,950	21,933
205,050	21,933
205,150	21,933
205,250	21,933
205,350	21,933
205,450	21,933
205,550	21,933
205,650	21,933
205,750	21,933
205,850	21,933
205,950	21,933
206,050	21,933
206,150	21,933
206,250	21,933
206,350	21,933
206,450	21,933
206,550	21,933
206,650	21,933
206,750	21,933
206,850	21,933
206,950	21,933
207,050	21,933
207,150	21,933
207,250	21,933
207,350	21,933
207,450	21,933
207,550	21,933
207,650	21,933
207,750	21,933
207,850	21,933
207,950	21,933
208,050	21,933
208,150	21,933
208,250	21,933
208,350	21,933
208,450	21,933
208,550	21,933
208,650	21,933
208,750	21,933
208,850	21,933
208,950	21,933
209,050	21,933
209,150	21,933
209,250	21,933
209,350	21,933
209,450	21,933
209,550	21,933
209,650	21,933
209,750	21,933
209,850	21,933
209,950	21,933
210,050	21,933
210,150	21,933
210,250	21,933
210,350	21,933
210,450	21,933
210,550	21,933
210,650	21,933
210,750	21,933
210,850	21,933
210,950	21,933
211,050	21,933
211,150	21,933
211,250	21,933
211,350	21,933
211,450	21,933
211,550	21,933
211,650	21,933
211,750	21,933
211,850	21,933
211,950	21,933
212,050	21,933
212,150	21,933
212,250	21,933
212,350	21,933
212,450	21,933
212,550	21,933
212,650	21,933
212,750	21,933
212,850	21,933
212,950	21,933
213,050	21,933
213,150	21,933
213,250	21,933
213,350	21,933
213,450	21,933
213,550	21,933
213,650	21,933
213,750	21,933
213,850	21,933
213,950	21,933
214,050	21,933
214,150	21,933
214,250	21,933
214,350	21,933
214,450	21,933
214,550	21,933
214,650	21,933
214,750	21,933
214,850	21,933
214,950	21,933
215,050	21,933
215,150	21,933
215,250	21,933
215,350	21,933
215,450	21,933
215,550	21,933
215,650	21,933
215,750	21,933
215,850	21,933
215,950	21,933
216,050	21,933
216,150	21,933
216,250	21,933
216,350	21,933
216,450	21,933
216,550	21,933
216,650	21,933
216,750	21,933
216,850	21,933
216,950	21,933
217,050	21,933
217,150	21,933
217,250	21,933
217,350	21,933
217,450	21,933
217,550	21,933
217,650	21,933
217,750	21,933
217,850	21,933
217,950	21,933
218,050	21,933
218,150	21,933
218,250	21,933
218,350	21,933
218,450	21,933
218,550	21,933
218,650	21,933
218,750	21,933
218,850	21,933
218,950	21,933
219,050	21,933
219,150	21,933
219,250	21,933
219,350	21,933
219,450	21,933
219,550	21,933
219,650	21,933
219,750	21,933
219,850	21,933
219,950	21,933
220,050	21,933
220,150	21,933
220,250	21,933
220,350	21,933
220,450	21,933
220,550	21,933
220,650	21,933
220,750	21,933
220,850	21,933
220,950	21,933
221,050	21,933
221,150	21,933
221,250	21,933
221,350	21,933
221,450	21,933
221,550	21,933
221,650	21,933
221,750	21,933
221,850	21,933
221,950	21,933
222,050	21,933
222,150	21,933
222,250	21,933
222,350	21,933
222,450	21,933
222,550	21,933
222,650	21,933
222,750	21,933
222,850	21,933
222,950	21,933
223,050	21,933
223,150	21,933
223,250	21,933
223,350	21,933
223,450	21,933
223,550	21,933
223,650	21,933
223,750	21,933
223,850	21,933
223,950	21,933
224,050	21,933
224,150	21,933
224,250	21,933
224,350	21,933
224,450	21,933
224,550	21,933
224,650	21,933
224,750	21,933
224,850	21,933
224,950	21,933
225,050	21,933
225,150	21,933
225,250	21,933
225,350	21,933
225,450	21,933
225,550	21,933
225,650	21,933
225,750	21,933
225,850	21,933
225,950	21,933
226,050	21,933
226,150	21,933
226,250	21,933
226,350	21,933
226,450	21,933
226,550	21,933
226,650	21,933
226,750	21,933
226,850	21,933
226,950	21,933
227,050	21,933
227,150	21,933
227,250	21,933
227,350	21,933
227,450	21,933
227,550	21,933
227,650	21,933
227,750	21,933
227,850	21,933
227,950	21,933
228,050	21,933
228,150	21,933
228,250	21,933
228,350	21,933
228,450	21,933
228,550	21,933
228,650	21,933
228,750	21,933
228,850	21,933
228,950	21,933
229,050	21,933
229,150	21,933
229,250	21,933
229,350	21,933
229,450	21,933
229,550	21,933
229,650	21,933
229,750	21,933
229,850	21,933
229,950	21,933
230,050	21,933
230,150	21,933
230,250	21,933
230,350	21,933
230,450	21,933
230,550	21,933
230,650	21,933
230,750	21,933
230,850	21,933
230,950	21,933
231,050	21,933
231,150	21,933
231,250	21,933
231,350	21,933
231,450	21,933
231,550	21,933
231,650	21,933
231,750	21,933
231,850	21,933
231,950	21,933
232,050	21,933
232,150	21,933
232,250	21,933
232,350	21,933
232,450	21,933
232,550	21,933
232,650	21,933
232,750	21,933
232,850	21,933
232,950	21,933
233,050	21,933
233,150	21,933
233,250	21,933
233,350	21,933
233,450	21,933
233,550	21,933
233,650	21,933
233,750	21,933
233,850	21,933
233,950	21,933
234,050	21,933
234,150	21,933
234,250	21,933
234,350	21,933
234,450	21,933
234,550	21,933
234,650	21,933
234,750	21,933
234,850	21,933
234,950	21,933
235,050	21,933
235,150	21,933
235,250	21,933
235,350	21,933
235,450	21,933
235,550	21,933
235,650	21,933
235,750	21,933
235,850	21,933
235,950	21,933
236,050	21,933
236,150	21,933
236,250	21,933
236,350	21,933
236,450	21,933
236,550	21,933
236,650	21,933
236,750	21,933
236,850	21,933
236,950	21,933
237,050	21,933
237,150	21,933
237,250	21,933
237,350	21,933
237,450	21,933
237,550	21,933
237,650	21,933
237,750	21,933
237,850	21,933
237,950	21,933
238,050	21,933
238,150	21,933
238,250	21,933
238,350	21,933
238,450	21,933
238,550	21,933
238,650	21,933
238,750	21,933
238,850	21,933
238,950	21,933
239,050	21,933
239,150	21,933
239,250	21,933
239,350	21,933
239,450	21,933
239,550	21,933
239,650	21,933
239,750	21,933
239,850	21,933
239,950	21,933
240,050	21,933
240,150	21,933
240,250	21,933
240,350	21,933
240,450	21,933
240,550	21,933
240,650	21,933
240,750	21,933
240,850	21,933
240,950	21,933
241,050	21,933
241,150	21,933
241,250	21,933
241,350	21,933
241,450	21,933
241,550	21,933
241,650	21,933
241,750	21,933
241,850	21,933
241,950	21,933
242,050	21,933
242,150	21,933
242,250	21,933
242,350	21,933
242,450	21,933
242,550	21,933
242,650	21,933
242,750	21,933
242,850	21,933
242,950	21,933
243,050	21,933
243,150	21,933
243,250	21,933
243,350	21,933
243,450	21,933
243,550	21,933
243,650	21,933
243,750	21,933
243,850	21,933
243,950	21,933
244,050	21,933
244,150	21,933
244,250	21,933
244,350	21,933
244,450	21,933
244,550	21,933
244,650	21,933
244,750	21,933
244,850	21,933
244,950	21,933
245,050	21,933
245,150	21,933
245,250	21,933
245,350	21,933
245,450	21,933
245,550	21,933
245,650	21,933
245,750	21,933
245,850	21,933
245,950	21,933
246,050	21,933
246,150	21,933
246,250	21,933
246,350	21,933
246,450	21,933
246,550	21,933
246,650	21,933
246,750	21,933
246,850	21,933
246,950	21,933
247,050	21,933
247,150	21,933
247,250	21,933
247,350	21,933
247,450	21,933
247,550	21,933
247,650	21,933
247,750	21,933
247,850	21,933
247,950	21,933
248,050	21,933
248,150	21,933
248,250	21,933
248,350	21,933
248,450	21,933
248,550	21,933
248,650	21,933
248,750	21,933
248,850	21,933
248,950	21,933
249,050	21,933
249,150	21,933
249,250	21,933
249,350	21,933
249,450	21,933
249,550	21,933
249,650	21,933
249,750	21,933
249,850	21,933
249,950	21,933
250,050	21,933
250,150	21,933
250,250	21,933
250,350	21,933
250,450	21,933
250,550	21,933
250,650	21,933
250,750	21,933
250,850	21,933
250,950	21,933
251,050	21,933
251,150	21,933
251,250	21,933
251,350	21,933
251,450	21,933
251,550	21,933
251,650	21,933
251,750	21,933
251,850	21,933
251,950	21,933
252,050	21,933
252,150	21,933
252,250	21,933
252,350	21,933
252,450	21,933
252,550	21,933
252,650	21,933
252,750	21,933
252,850	21,933
252,950	21,933
253,050	21,933
253,150	21,933
253,250	21,933
253,350	21,933
253,450	21,933
253,550	21,933
253,650	21,933
253,750	21,933
253,850	21,933
253,950	21,933
254,050	21,933
254,150	21,933
254,250	21,933
254,350	21,933
254,450	21,933
254,550	21,933
254,650	21,933
254,750	21,933
254,850	21,933
254,950	21,933
255,050	21,933
255,150	21,933
255,250	21,933
255,350	21,933
255,450	21,933
255,550	21,933
255,650	21,933
255,750	21,933
255,850	21,933
255,950	21,933
256,050	21,933
256,150	21,933
256,250	21,933
256,350	21,933
256,450	21,933
256,550	21,933
256,650	21,933
256,750	21,933
256,850	21,933
256,950	21,933
257,050	21,933
257,150	21,933
257,250	21,933
257,350	21,933
257,450	21,933
257,550	21,933
257,650	21,933
257,750	21,933
257,850	21,933
257,950	21,933
258,050	21,933
258,150	21,933
258,250	21,933
258,350	21,933
258,450	21,933
258,550	21,933
258,650	21,933
258,750	21,933
258,850	21,933
258,950	21,933
259,050	21,933
259,150	21,933
259,250	21,933
259,350	21,933
259,450	21,933
259,550	21,933
259,650	21,933
259,750	21,933
259,850	21,933
259,950	21,933
260,050	21,933
260,150	21,933
260,250	21,933
260,350	21,933
260,450	21,933
260,550	21,933
260,650	21,933
260,750	21,933
260,850	21,933
260,950	21,933
261,050	21,933
261,150	21,933
261,250	21,933
261,350	21,933
261,450	21,933
261,550	21,933
261,650	21,933
261,750	21,933
261,850	21,933
261,950	21,933
262,050	21,933
262,150	21,933
262,250	21,933
262,350	21,933
262,450	21,933
262,550	21,933
262,650	21,933
262,750	21,933
262,850	21,933
262,950	21,933
263,050	21,933
263,150	21,933
263,250	21,933
263,350	21,933
263,450	21,933
263,550	21,933
263,650	21,933
263,750	21,933
263,850	21,933
263,950	21,933
264,050	21,933
264,150	21,933
264,250	21,933
264,350	21,933
264,450	21,933
264,550	21,933
264,650	21,933
264,750	21,933
264,850	21,933
264,950	21,933
265,050	21,933
265,150	21,933
265,250	21,933
265,350	21,933
265,450	21,933
265,550	21,933
265,650	21,933
265,750	21,933
265,850	21,933
265,950	21,933
266,050	21,933
266,150	21,933
266,250	21,933
266,350	21,933
266,450	21,933
266,550	21,933
266,650	21,933
266,750	21,933
266,850	21,933
266,950	21,933
267,050	21,933
267,150	21,933
267,250	21,933
267,350	21,933
267,450	21,933
267,550	21,933
267,650	21,933
267,750	21,933
267,850	21,933
267,950	21,933
268,050	21,933
268,150	21,933
268,250	21,933
268,350	21,933
268,450	21,933
268,550	21,933
268,650	21,933
268,750	21,933
268,850	21,933
268,950	21,933
269,050	21,933
269,150	21,933
269,250	21,933
269,350	21,933
269,450	21,933
269,550	21,933
269,650	21,933
269,750	21,933
269,850	21,933
269,950	21,933
270,050	21,933
270,150	21,933
270,250	21,933
270,350	21,933
270,450	21,933
270,550	21,933
270,650	21,933
270,750	21,933
270,850	21,933
270,950	21,933
271,050	21,933
271,150	21,933
271,250	21,933
271,350	21,933
271,450	21,933
271,550	21,933
271,650	21,933
271,750	21,933
271,850	21,933
271,950	21,933
272,050	21,933
272,150	21,933
272,250	21,933
272,350	21,933
272,450	21,933
272,550	21,933
272,650	21,933
272,750	21,933
272,850	21,933
272,950	21,933
273,050	21,933
273,150	21,933
273,250	21,933
273,350	21,933
273,450	21,933
273,550	21,933
273,650	21,933
273,750	21,933
273,850	21,933
273,950	21,933
274,050	21,933
274,150	21,933
274,250	21,933
274,350	21,933
274,450	21,933
274,550	21,933
274,650	21,933
274,750	21,933
274,850	21,933
274,950	21,933
275,050	21,933
275,150	21,933
275,250	21,933
275,350	21,933
275,450	21,933
275,550	21,933
275,650	21,933
275,750	21,933
275,850	21,933
275,950	21,933
276,050	21,933
276,150	21,933
276,250	21,933
276,350	21,933
276,450	21,933
276,550	21,933
276,650	21,933
276,750	21,933
276,850	21,933
276,950	21,933
277,050	21,933
277,150	21,933
277,250	21,933
277,350	21,933
277,450	21,933
277,550	21,933
277,650	21,933
277,750	21,933
277,850	21,933
277,950	21,933
278,050	21,933
278,150	21,933
278,250	21,933
278,350	21,933
278,450	21,933
278,550	21,933
278,650	21,933
278,750	21,933
278,850	21,933
278,950	21,933
279,050	21,933
279,150	21,933
279,250	21,933
279,350	21,933
279,450	21,933
279,550	21,933
279,650	21,933
279,750	21,933
279,850	21,933
279,950	21,933
280,050	21,933
280,150	21,933
280,250	21,933
280,350	21,933
280,450	21,933
280,550	21,933
280,650	21,933
280,750	21,933
280,850	21,933
280,950	21,933
281,050	21,933
281,150	21,933
281,250	21,933
281,350	21,933
281,450	21,933
281,550	21,933
281,650	21,933
281,750	21,933
281,850	21,933
281,950	21,933
282,050	21,933
282,150	21,933
282,250	21,933
282,350	21,933
282,450	21,933
282,550	21,933
282,650	21,933
282,750	21,933
282,850	21,933
282,950	21,933
283,050	21,933
283,150	21,933
283,250	21,933
283,350	21,933
283,450	21,933
283,550	21,933
283,650	21,933
283,750	21,933
283,850	21,933
283,950	21,933
284,050	21,933
284,150	21,933
284,250	21,933
284,350	21,933
284,450	21,933
284,550	21,933
284,650	21,933
284,750	21,933
284,850	21,933
284,950	21,933
285,050	21,933
285,150	21,933
285,250	21,933
285,350	21,933
285,450	21,933
285,550	21,933
285,650	21,933
285,750	21,933
285,850	21,933
285,950	21,933
286,050	21,933
286,150	21,933
286,250	21,933
286,350	21,933
286,450	21,933
286,550	21,933
286,650	21,933
286,750	21,933
286,850	21,933
286,950	21,933
287,050	21,933
287,150	21,933
287,250	21,933
287,350	21,933
287,450	21,933
287,550	21,933
287,650	21,933
287,750	21,933
287,850	21,933
287,950	21,933
288,050	21,933
288,150	21,933
288,250	21,933
288,350	21,933
288,450	21,933
288,550	21,933
288,650	21,933
288,750	21,933
288,850	21,933
288,950	21,933
289,050	21,933
289,150	21,933
289,250	21,933
289,350	21,933
289,450	21,933
289,550	21,933
289,650	21,933
289,750	21,933
289,850	21,933
289,950	21,933
290,050	21,933
290,150	21,933
290,250	21,933
290,350	21,933
290,450	21,933
290,550	21,933
290,650	21,933
290,750	21,933
290,850	21,933
290,950	21,933
291,050	21,933
291,150	21,933
291,250	21,933
291,350	21,933
291,450	21,933
291,550	21,933
291,650	21,933
291,750	21,933
291,850	21,933
291,950	21,933
292,050	21,933
292,150	21,933
292,250	21,933
292,350	21,933
292,450	21,933
292,550	21,933
292,650	21,933
292,750	21,933
292,850	21,933
292,950	21,933
293,050	21,933
293,150	21,933
293,250	21,933
293,350	21,933
293,450	21,933
293,550	21,933
293,650	21,933
293,750	21,933
293,850	21,933
293,950	21,933
294,050	21,933
294,150	21,933
294,250	21,933
294,350	21,933
294,450	21,933
294,550	21,933
294,650	21,933
294,750	21,933
294,850	21,933
294,950	21,933
295,050	21,933
295,150	21,933
295,250	21,933
295,350	21,933
295,450	21,933
295,550	21,933
295,650	21,933
295,750	21,933
295,850	21,933
295,950	21,933
296,050	21,933
296,150	21,933
296,250	21,933
296,350	21,933
296,450	21,933
296,550	21,933
296,650	21,933
296,750	21,933
296,850	21,933
296,950	21,933
297,050	21,933
297,150	21,933
297,250	21,933
297,350	21,933
297,450	21,933
297,550	21,933
297,650	21,933
297,750	21,933
297,850	21,933
297,950	21,933
298,050	21,933
298,150	21,933
298,250	21,933
298,350	21,933
298,450	21,933
298,550	21,933
298,650	21,933
298,750	21,933
298,850	21,933
298,950	21,933
299,050	21,933
299,150	21,933
299,250	21,933
299,350	21,933
299,450	21,933
299,550	21,933
299,650	21,933
299,750	21,933
299,850	21,933
299,950	21,933
300,050	21,933
300,150	21,933
300,250	21,933
300,350	21,933
300,450	21,933
300,550	21,933
300,650	21,933
300,750	21,933
300,850	21,933
300,950	21,933
301,050	21,933
301,150	21,933
301,250	21,933
301,350	21,933
301,450	21,933
301,550	21,933
301,650	21,933
301,750	21,933
301,850	21,933
301,950	21,933
302,050	21,933
302,150	21,933
302,250	21,933
302,350	21,933
302,450	21,933
302,550	21,933
302,650	21,933
302,750	21,933
302,850	21,933
302,950	21,933
303,050	21,933
303,150	21,933
303,250	21,933
303,350	21,933
303,450	21,933
303,550	21,933
303,650	21,933
303,750	21,933
303,850	21,933
303,950	21,933
304,050	21,933
304,150	21,933
304,250	21,933
304,350	21,933
304,450	21,933
304,550	21,933
304,650	21,933
304,750	21,933
304,850	21,933
304,950	21,933
305,050	21,933
305,150	21,933
305,250	21,933
305,350	21,933
305,450	21,933
305,550	21,933
305,650	21,933
305,750	21,933
305,850	21,933
305,950	21,933
306,050	21,933
306,150	21,933
306,250	21,933
306,350	21,933
306,450	21,933
306,550	21,933
306,650	21,933
306,750	21,933
306,850	21,933
306,950	21,933
307,050	21,933
307,150	21,933
307,250	21,933
307,350	21,933
307,450	21,933
307,550	21,933
307,650	21,933
307,750	21,933
307,850	21,933
307,950	21,933
308,050	21,933
308,150	21,933
308,250	21,933
308,350	21,933
308,450	21,933
308,550	21,933
308,650	21,933
308,750	21,933
308,850	21,933
308,950	21,933
309,050	21,933
309,150	21,933
309,250	21,933
309,350	21,933
309,450	21,933
309,550	21,933
309,650	21,933
309,750	21,933
309,850	21,933
309,950	21,933
310,050	21,933
310,150	21,933
310,250	21,933
310,350	21,933
310,450	21,933
310,550	21,933
310,650	21,933
310,750	21,933
310,850	21,933
310,950	21,933
311,050	21,933
311,150	21,933
311,250	21,933
311,350	21,933
311,450	21,933
311,550	21,933
311,650	21,933
311,750	21,933
311,850	21,933
311,950	21,933
312,050	21,933
312,150	21,933
312,250	21,933
312,350	21,933
312,450	21,933
312,550	21,933
312,650	21,933
312,750	21,933
312,850	21,933
312,950	21,933
313,050	21,933
313,150	21,933
313,250	21,933
313,350	21,933
313,450	21,933
313,550	21,933
313,650	21,933
313,750	21,933
313,850	21,933
313,950	21,933
314,050	21,933
314,150	21,933
314,250	21,933
314,350	21,933
314,450	21,933
314,550	21,933
314,650	21,933
314,750	21,933
314,850	21,933
314,950	21,933
315,050	21,933
315,150	21,933
315,250	21,933
315,350	21,933
315,450	21,933
315,550	21,933
315,650	21,933
315,750	21,933
315,850	21,933
315,950	21,933
316,050	21,933
316,150	21,933
316,250	21,933
316,350	21,933
316,450	21,933
316,550	21,933
316,650	21,933
316,750	21,933
316,850	21,933
316,950	21,933
317,050	21,933
317,150	21,933
317,250	21,933
317,350	21,933
317,450	21,933
317,550	21,933
317,650	21,933
317,750	21,933
317,850	21,933
317,950	21,933
318,050	21,933
318,150	21,933
318,250	21,933
318,350	21,933
318,450	21,933
318,550	21,933
318,650	21,933
318,750	21,933
318,850	21,933
318,950	21,933
319,050	21,933
319,150	21,933
319,250	21,933
319,350	21,933
319,450	21,933
319,550	21,933
319,650	21,933
319,750	21,933
319,850	21,933
319,950	21,933
320,050	21,933
320,150	21,933
320,250	21,933
320,350	21,933
320,450	21,933
320,550	21,933
320,650	21,933
320,750	21,933
320,850	21,933
320,950	21,933
321,050	21,933
321,150	21,933
321,250	21,933
321,350	21,933
321,450	21,933
321,550	21,933
321,650	21,933
321,750	21,933
321,850	21,933
321,950	21,933
322,050	21,933
322,150	21,933
322,250	21,933
322,350	21,933
322,450	21,933
322,550	21,933
322,650	21,933
322,750	21,933
322,850	21,933
322,950	21,933
323,050	21,933
323,150	21,933
323,250	21,933
323,350	21,933
323,450	21,933
323,550	21,933
323,650	21,933
323,750	21,933
323,850	21,933
323,950	21,933
324,050	21,933
324,150	21,933
324,250	21,933
324,350	21,933
324,450	21,933
324,550	21,933
324,650	21,933
324,750	21,933
324,850	21,933
324,950	21,933
325,050	21,933
325,150	21,933
325,250	21,933
325,350	21,933
325,450	21,933
325,550	21,933
325,650	21,933
325,750	21,933
325,850	21,933
325,950	21,933
326,050	21,933
326,150	21,933
326,250	21,933
326,350	21,933
326,450	21,933
326,550	21,933
326,650	21,933
326,750	21,933
326,850	21,933
326,950	21,933
327,050	21,933
327,150	21,933
327,250	21,933
327,350	21,933
327,450	21,933
327,550	21,933
327,650	21,933
327,750	21,933
327,850	21,933
327,950	21,933
328,050	21,933
328,150	21,933
328,250	21,933
328,350	21,933
328,450	21,933
328,550	21,933
328,650	21,933
328,750	21,933
328,850	21,933
328,950	21,933
329,050	21,933
329,150	21,933
329,250	21,933
329,350	21,933
329,450	21,933
329,550	21,933
329,650	21,933
329,750	21,933
329,850	21,933
329,950	21,933
330,050	21,933
330,150	21,933
330,250	21,933
330,350	21,933
330,450	21,933
330,550	21,933
330,650	21,933
330,750	21,933
330,850	21,933
330,950	21,933
331,050	21,933
331,150	21,933
331,250	21,933
331,350	21,933
331,450	21,933
331,550	21,933
331,650	21,933
331,750	21,933
331,850	21,933
331,950	21,933
332,050	21,933
332,150	21,933
332,250	21,933
332,350	21,933
332,450	21,933
332,550	21,933
332,650	21,933
332,750	21,933
332,850	21,933
332,950	21,933
333,050	21,933
333,150	21,933
333,250	21,933
333,350	21,933
333,450	21,933
333,550	21,933
333,650	21,933
333,750	21,933
333,850	21,933
333,950	21,933
334,050	21,933
334,150	21,933
334,250	21,933
334,350	21,933
334,450	21,933
334,550	21,933
334,650	21,933
334,750	21,933
334,850	21,933
334,950	21,933
335,050	21,933
335,150	21,933
335,250	21,933
335,350	21,933
335,450	21,933
335,550	21,933
335,650	21,933
335,750	21,933
335,850	21,933
335,950	21,933
336,050	21,933
336,150	21,933
336,250	21,933
336,350	21,933
336,450	21,933
336,550	21,933
336,650	21,933
336,750	21,933
336,850	21,933
336,950	21,933
337,050	21,933
337,150	21,933
337,250	21,933
337,350	21,933
337,450	21,933
337,550	21,933
337,650	21,933
337,750	21,933
337,850	21,933
337,950	21,933
338,050	21,933
338,150	21,933
338,250	21,933
338,350	21,933
338,450	21,933
338,550	21,933
338,650	21,933
338,750	21,933
338,850	21,933
338,950	21,933
339,050	21,933
339,150	21,933
339,250	21,933
339,350	21,933
339,450	21,933
339,550	21,933
339,650	21,933
339,750	21,933
339,850	21,933
339,950	21,933
340,050	21,933
340,150	21,933
340,250	21,933
340,350	21,933
340,450	21,933
340,550	21,933
340,650	21,933
340,750	21,933
340,850	21,933
340,950	21,933
341,050	21,933
341,150	21,933
341,250	21,933
341,350	21,933
341,450	21,933
341,550	21,933
341,650	21,933
341,750	21,933
341,850	21,933
341,950	21,933
342,050	21,933
342,150	21,933
342,250	21,933
342,350	21,933
342,450	21,933
342,550	21,933
342,650	21,933
342,750	21,933
342,850	21,933
342,950	21,933
343,050	21,933
343,150	21,933
343,250	21,933
343,350	21,933
343,450	21,933
343,550	21,933
343,650	21,933
343,750	21,933
343,850	21,933
343,950	21,933
344,050	21,933
344,150	21,933
344,250	21,933
344,350	21,933
344,450	21,933
344,550	21,933
344,650	21,933
344,750	21,933
344,850	21,933
344,950	21,933
345,050	21,933
345,150	21,933
345,250	21,933
345,350	21,933
345,450	21,933
345,550	21,933
345,650	21,933
345,750	21,933
345,850	21,933
345,950	21,933
346,050	21,933
346,150	21,933
346,250	21,933
346,350	21,933
346,450	21,933
346,550	21,933
346,650	21,933
346,750	21,933
346,850	21,933
346,950	21,933
347,050	21,933
347,150	21,933
347,250	21,933
347,350	21,933
347,450	21,933
347,550	21,933
347,650	21,933
347,750	21,933
347,850	21,933
347,950	21,933
348,050	21,933
348,150	21,933
348,250	21,933
348,350	21,933
348,450	21,933
348,550	21,933
