Qcold  Pump, Run #1
Time ( s )	Energy ( J )
94,950	155,698
95,050	155,718
95,150	155,726
95,250	155,744
95,350	155,770
95,450	155,813
95,550	155,841
95,650	155,852
95,750	155,863
95,850	155,868
95,950	155,894
96,050	155,913
96,150	155,913
96,250	155,931
96,350	155,961
96,450	155,973
96,550	155,984
96,650	155,994
96,750	156,003
96,850	156,035
96,950	156,059
97,050	156,061
97,150	156,069
97,250	156,095
97,350	156,111
97,450	156,117
97,550	156,160
97,650	156,198
97,750	156,198
97,850	156,208
97,950	156,219
98,050	156,234
98,150	156,255
98,250	156,261
98,350	156,290
98,450	156,318
98,550	156,320
98,650	156,321
98,750	156,321
98,850	156,344
98,950	156,366
99,050	156,366
99,150	156,366
99,250	156,366
99,350	156,392
99,450	156,417
99,550	156,417
99,650	156,441
99,750	156,465
99,850	156,465
99,950	156,469
100,050	156,485
100,150	156,500
100,250	156,504
100,350	156,504
100,450	156,504
100,550	156,504
100,650	156,547
100,750	156,591
100,850	156,591
100,950	156,591
101,050	156,607
101,150	156,624
101,250	156,624
101,350	156,624
101,450	156,624
101,550	156,624
101,650	156,630
101,750	156,636
101,850	156,636
101,950	156,672
102,050	156,708
102,150	156,708
102,250	156,708
102,350	156,708
102,450	156,708
102,550	156,708
102,650	156,708
102,750	156,708
102,850	156,729
102,950	156,750
103,050	156,750
103,150	156,757
103,250	156,771
103,350	156,777
103,450	156,777
103,550	156,777
103,650	156,777
103,750	156,777
103,850	156,777
103,950	156,777
104,050	156,777
104,150	156,777
104,250	156,783
104,350	156,789
104,450	156,805
104,550	156,822
104,650	156,823
104,750	156,825
104,850	156,826
104,950	156,828
105,050	156,828
105,150	156,834
105,250	156,846
105,350	156,852
105,450	156,852
105,550	156,852
105,650	156,858
105,750	156,868
105,850	156,873
105,950	156,876
106,050	156,880
106,150	156,882
106,250	156,882
106,350	156,882
106,450	156,882
106,550	156,882
106,650	156,882
106,750	156,882
106,850	156,882
106,950	156,882
107,050	156,882
107,150	156,882
107,250	156,882
107,350	156,882
107,450	156,882
107,550	156,883
107,650	156,892
107,750	156,900
107,850	156,900
107,950	156,900
108,050	156,900
108,150	156,900
108,250	156,900
108,350	156,900
108,450	156,900
108,550	156,900
108,650	156,900
108,750	156,900
108,850	156,900
108,950	156,900
109,050	156,900
109,150	156,900
109,250	156,900
109,350	156,900
109,450	156,900
109,550	156,900
109,650	156,900
109,750	156,900
109,850	156,900
109,950	156,900
110,050	156,900
110,150	156,900
110,250	156,900
110,350	156,900
110,450	156,900
110,550	156,900
110,650	156,900
110,750	156,900
110,850	156,900
110,950	156,900
111,050	156,900
111,150	156,900
111,250	156,900
111,350	156,900
111,450	156,900
111,550	156,900
111,650	156,900
111,750	156,900
111,850	156,900
111,950	156,900
112,050	156,900
112,150	156,900
112,250	156,900
112,350	156,900
112,450	156,900
112,550	156,900
112,650	156,900
112,750	156,900
112,850	156,900
112,950	156,900
113,050	156,900
113,150	156,900
113,250	156,900
113,350	156,900
113,450	156,900
113,550	156,900
113,650	156,900
113,750	156,900
113,850	156,900
113,950	156,900
114,050	156,900
114,150	156,900
114,250	156,900
114,350	156,900
114,450	156,900
114,550	156,900
114,650	156,900
114,750	156,900
114,850	156,900
114,950	156,900
115,050	156,900
115,150	156,900
115,250	156,900
115,350	156,900
115,450	156,900
115,550	156,900
115,650	156,900
115,750	156,900
115,850	156,900
115,950	156,900
116,050	156,900
116,150	156,900
116,250	156,900
116,350	156,900
116,450	156,900
116,550	156,900
116,650	156,900
116,750	156,900
116,850	156,900
116,950	156,900
117,050	156,900
117,150	156,900
117,250	156,900
117,350	156,900
117,450	156,900
117,550	156,900
117,650	156,900
117,750	156,900
117,850	156,900
117,950	156,900
118,050	156,900
118,150	156,900
118,250	156,900
118,350	156,900
118,450	156,900
118,550	156,900
118,650	156,900
118,750	156,900
118,850	156,900
118,950	156,900
119,050	156,900
119,150	156,900
119,250	156,900
119,350	156,900
119,450	156,900
119,550	156,900
119,650	156,900
119,750	156,900
119,850	156,900
119,950	156,900
120,050	156,900
120,150	156,900
120,250	156,900
120,350	156,900
120,450	156,900
120,550	156,900
120,650	156,900
120,750	156,900
120,850	156,900
120,950	156,900
121,050	156,900
121,150	156,900
121,250	156,900
121,350	156,900
121,450	156,900
121,550	156,900
121,650	156,900
121,750	156,900
121,850	156,900
121,950	156,900
122,050	156,900
122,150	156,900
122,250	156,900
122,350	156,900
122,450	156,900
122,550	156,900
122,650	156,900
122,750	156,900
122,850	156,900
122,950	156,900
123,050	156,900
123,150	156,900
123,250	156,900
123,350	156,900
123,450	156,900
123,550	156,900
123,650	156,900
123,750	156,900
123,850	156,900
123,950	156,900
124,050	156,900
124,150	156,900
124,250	156,900
124,350	156,900
124,450	156,900
124,550	156,900
124,650	156,900
124,750	156,900
124,850	156,900
124,950	156,900
125,050	156,900
125,150	156,900
125,250	156,900
125,350	156,900
125,450	156,900
125,550	156,900
125,650	156,900
125,750	156,900
125,850	156,900
125,950	156,900
126,050	156,900
126,150	156,900
126,250	156,900
126,350	156,900
126,450	156,900
126,550	156,900
126,650	156,900
126,750	156,900
126,850	156,900
126,950	156,900
127,050	156,900
127,150	156,900
127,250	156,900
127,350	156,900
127,450	156,900
127,550	156,900
127,650	156,900
127,750	156,900
127,850	156,900
127,950	156,900
128,050	156,900
128,150	156,900
128,250	156,900
128,350	156,900
128,450	156,900
128,550	156,900
128,650	156,900
128,750	156,900
128,850	156,900
128,950	156,900
129,050	156,900
129,150	156,900
129,250	156,900
129,350	156,900
129,450	156,900
129,550	156,900
129,650	156,900
129,750	156,900
129,850	156,900
129,950	156,900
130,050	156,900
130,150	156,900
130,250	156,900
130,350	156,900
130,450	156,900
130,550	156,900
130,650	156,900
130,750	156,900
130,850	156,900
130,950	156,900
131,050	156,900
131,150	156,900
131,250	156,900
131,350	156,900
131,450	156,900
131,550	156,900
131,650	156,900
131,750	156,900
131,850	156,900
131,950	156,900
132,050	156,900
132,150	156,900
132,250	156,900
132,350	156,900
132,450	156,900
132,550	156,900
132,650	156,900
132,750	156,900
132,850	156,900
132,950	156,900
133,050	156,900
133,150	156,900
133,250	156,900
